,Track ID,Clip ID,Bout Call ID * formerly Neckband Nr; but no single entry was made,Goose ID,upper left,mid left,lower left,upper right,mid right,lower right,Location,Day,Month,Year,Date,Time,Recorder,Microphone,Comment,Wav Treatment,Context,Recorder ID,...24,Begin Time (s),End Time (s),Call Type,unsure,same_track
682,GT00187,G00832,,Tumnus,black,ALU,silver,black,silver,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,always screams when geese fly away,,,Marie,,24.045668934,24.736099773,distance,0,True
683,GT00187,G00833,,Tumnus,black,ALU,silver,black,silver,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,always screams when geese fly away,,,Marie,,27.91861678,28.448730159,distance,0,True
684,GT00187,G00834,,Tumnus,black,ALU,silver,black,silver,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,always screams when geese fly away,,,Marie,,35.09537415,35.800861678,distance,0,True
685,GT00187,G00835,,Tumnus,black,ALU,silver,black,silver,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,always screams when geese fly away,,,Marie,,40.558367347,41.231587302,distance,0,True
686,GT00187,G00836,,Tumnus,black,ALU,silver,black,silver,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,always screams when geese fly away,,,Marie,,41.34047619,41.930861678,distance,0,True
687,GT00187,G00837,,Tumnus,black,ALU,silver,black,silver,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,always screams when geese fly away,,,Marie,,46.440929705,47.23462585,distance,0,True
688,GT00187,G00838,,Tumnus,black,ALU,silver,black,silver,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,always screams when geese fly away,,,Marie,,48.565668934,49.296961451,distance,0,True
689,GT00188,G00839,,Tsitika,black,ALU,,yellow,orange,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,"always screams when geese fly away, my voive cut",,,Marie,,0.304013605,1.429705215,distance,0,False
690,GT00188,G00840,,Tsitika,black,ALU,,yellow,orange,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,"always screams when geese fly away, my voive cut",,,Marie,,4.519002268,5.429954649,distance,0,True
691,GT00188,G00841,,Tsitika,black,ALU,,yellow,orange,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,"always screams when geese fly away, my voive cut",,,Marie,,5.707959184,6.702403628,distance,0,True
692,GT00188,G00842,,Tsitika,black,ALU,,yellow,orange,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,"always screams when geese fly away, my voive cut",,,Marie,,7.119569161,7.978843537,distance,0,True
693,GT00188,G00843,,Tsitika,black,ALU,,yellow,orange,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,"always screams when geese fly away, my voive cut",,,Marie,,8.547097506,9.354671202,distance,0,True
694,GT00188,G00844,,Tsitika,black,ALU,,yellow,orange,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,"always screams when geese fly away, my voive cut",,,Marie,,9.946802721,10.802086168,distance,0,True
695,GT00188,G00845,,Tsitika,black,ALU,,yellow,orange,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,"always screams when geese fly away, my voive cut",,,Marie,,11.382290249,12.285283447,distance,0,True
696,GT00188,G00846,,Tsitika,black,ALU,,yellow,orange,,KLF grass,21.0,9.0,2020.0,21.Sep2020,10.00am,,Sennheiser MKE 600,"always screams when geese fly away, my voive cut",,,Marie,,12.992721088,13.848004535,distance,0,True
697,GT00189,G00847,,Joshua,green,ALU,blue,bwb,,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,,,,Marie,,0.475827664,1.2869161,distance,0,False
698,GT00189,G00848,,Joshua,green,ALU,blue,bwb,,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,,,,Marie,,3.970657596,4.912018141,distance,0,True
699,GT00189,G00849,,Joshua,green,ALU,blue,bwb,,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,,,,Marie,,6.154920635,6.988979592,distance,0,True
700,GT00190,G00850,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,call overlap,,,Marie,,1.849886621,2.584376417,distance,0,False
701,GT00190,G00851,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,call overlap,,,Marie,,3.389183673,4.130362812,distance,0,True
702,GT00190,G00852,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,call overlap,,,Marie,,4.457621871,5.459793609,distance,0,True
703,GT00190,G00853,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,call overlap,,,Marie,,6.331355683,7.155561894,distance,0,True
704,GT00190,G00854,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,call overlap,,,Marie,,7.740203853,8.535742021,distance,0,True
705,GT00191,G00856,,Lausbursch,Yellow,ALU,blue,orange,light blue,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,bycicles came,,,Marie,,0.560816327,1.439569161,distance,1,False
706,GT00191,G00857,,Lausbursch,Yellow,ALU,blue,orange,light blue,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,bycicles came,,,Marie,,2.966077098,3.889818594,distance,1,True
707,GT00192,G00858,,Paso,pink,ALU,,yellow,pink,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,when geese arrive,,,Marie,,15.449206349,16.230362812,distance,0,False
708,GT00192,G00859,,Paso,pink,ALU,,yellow,pink,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,when geese arrive,,,Marie,,17.80585034,18.638526077,distance,0,True
709,GT00192,G00860,,Paso,pink,ALU,,yellow,pink,,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,when geese arrive,,,Marie,,19.016371882,19.784648526,distance,0,True
710,GT00193,G00861,,Rili,white,yellow,,red,ALU,red,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,,,,Marie,,1.200770975,1.945329025,distance,0,False
711,GT00193,G00862,,Rili,white,yellow,,red,ALU,red,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,,,,Marie,,6.658798186,7.51292517,distance,0,True
712,GT00193,G00863,,Rili,white,yellow,,red,ALU,red,KLF grass,21.0,9.0,2020.0,21.Sep2020,5.15pm,,Sennheiser MKE 600,,,,Marie,,8.107891156,9.005192744,distance,0,True
713,GT00194,G00864,,Jurek,light blue,red,,silver,ALU,light blue,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,call inbetween,,,Marie,,0.34806962,1.335450788,distance,0,False
714,GT00194,G00865,,Jurek,light blue,red,,silver,ALU,light blue,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,call inbetween,,,Marie,,4.485609516,5.426818183,distance,0,True
715,GT00194,G00866,,Jurek,light blue,red,,silver,ALU,light blue,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,call inbetween,,,Marie,,12.9078091,14.051466424,distance,0,True
717,GT00196,G00868,,Kolibri,pink,ALU,,light blue,yellow,,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,could be distance call,,,Marie,,0.008194676,1.540599098,distance,1,False
718,GT00197,G00869,,Jurek,light blue,red,,silver,ALU,light blue,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,oversaturated call cut,,,Marie,,0.874693878,2.086122449,distance,0,False
719,GT00197,G00870,,Jurek,light blue,red,,silver,ALU,light blue,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,oversaturated call cut,,,Marie,,2.704648526,3.916099773,distance,0,True
720,GT00198,G00871,,Paso,pink,ALU,,yellow,pink,,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,oversaturated call cut,,,Marie,,-0.03,0.670929705,distance,0,False
721,GT00198,G00872,,Paso,pink,ALU,,yellow,pink,,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,oversaturated call cut,,,Marie,,2.206213152,3.014739229,distance,0,True
722,GT00198,G00873,,Paso,pink,ALU,,yellow,pink,,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,oversaturated call cut,,,Marie,,3.932494331,4.605351474,distance,0,True
723,GT00198,G00874,,Paso,pink,ALU,,yellow,pink,,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,oversaturated call cut,,,Marie,,5.869319728,6.532811791,distance,0,True
724,GT00200,G00877,,Bernard,,yellow,,black,ALU,rwr,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,,,,Marie,,1.260907029,2.010045351,distance,0,False
725,GT00200,G00878,,Bernard,,yellow,,black,ALU,rwr,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,,,,Marie,,3.541761296,4.417142857,distance,0,True
726,GT00200,G00879,,Bernard,,yellow,,black,ALU,rwr,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,,,,Marie,,8.171632653,9.192539683,distance,0,True
727,GT00202,G00883,,Bernard,,yellow,,black,ALU,rwr,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,my voice cut,,,Marie,,0.548640897,1.700521542,distance,0,False
728,GT00202,G00884,,Bernard,,yellow,,black,ALU,rwr,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,my voice cut,,,Marie,,2.410517983,3.363061224,distance,0,True
729,GT00202,G00885,,Bernard,,yellow,,black,ALU,rwr,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,my voice cut,,,Marie,,3.510884354,4.426145125,distance,0,True
730,GT00203,G00886,,Bernard,,yellow,,black,ALU,rwr,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,my voice cut,,,Marie,,0.306942746,1.143287982,distance,0,False
731,GT00203,G00887,,Bernard,,yellow,,black,ALU,rwr,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,my voice cut,,,Marie,,1.676004835,2.640816327,distance,0,True
733,GT00204,G00889,,Jurek,light blue,red,,silver,ALU,light blue,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,my voice cut,,,Marie,,0.256368176,1.268979592,distance,0,False
734,GT00204,G00890,,Jurek,light blue,red,,silver,ALU,light blue,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,my voice cut,,,Marie,,1.942790086,2.816780045,distance,0,True
735,GT00205,G00891,,Romy,white,green,,red,ALU,red,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,,,,Marie,,0.238485578,1.151814059,distance,1,False
736,GT00205,G00892,,Romy,white,green,,red,ALU,red,KLF grass,22.0,9.0,2020.0,22.Sep2020,7.00am,,Sennheiser MKE 600,,,,Marie,,2.520212464,3.909183673,distance,1,True
737,GT00206,G00893,,Idgie,silver,ALU,red,silver,,,KLF grass,22.0,9.0,2020.0,22.Sep2020,6.00pm,,Sennheiser MKE 600,"call overlap, greets other geese after distance call",,,Marie,,0.017656664,1.009223672,distance,0,False
738,GT00207,G00894,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,22.0,9.0,2020.0,22.Sep2020,6.00pm,,Sennheiser MKE 600,,,,Marie,,0.873797612,1.973356009,distance,0,False
739,GT00207,G00895,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,22.0,9.0,2020.0,22.Sep2020,6.00pm,,Sennheiser MKE 600,,,,Marie,,2.894454591,3.828208617,distance,0,True
740,GT00207,G00896,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,22.0,9.0,2020.0,22.Sep2020,6.00pm,,Sennheiser MKE 600,,,,Marie,,4.558843537,5.455736961,distance,0,True
741,GT00207,G00897,,DieLisa,Yellow,ALU,red,red,rwr,,KLF grass,22.0,9.0,2020.0,22.Sep2020,6.00pm,,Sennheiser MKE 600,,,,Marie,,5.743764172,6.870233728,distance,0,True
742,GT00209,G00903,,Otmar,Yellow,ALU,,rwr,,,KLF grass,24.0,9.0,2020.0,24.Sep2020,10.00am,,Sennheiser MKE 600,,,,Marie,,0.009007062,0.9785529,distance,1,False
743,GT00210,G00904,,Julian,green,ALU,blue,pink,,,KLF grass,24.0,9.0,2020.0,24.Sep2020,10.00am,,Sennheiser MKE 600,,,,Marie,,0.710591422,1.512284308,distance,0,False
744,GT00210,G00905,,Julian,green,ALU,blue,pink,,,KLF grass,24.0,9.0,2020.0,24.Sep2020,10.00am,,Sennheiser MKE 600,,,,Marie,,3.798931064,4.75549644,distance,0,True
745,GT00211,G00906,,Julian,green,ALU,blue,pink,,,KLF grass,24.0,9.0,2020.0,24.Sep2020,10.00am,,Sennheiser MKE 600,,,,Marie,,0.339727891,1.096349206,distance,0,False
746,GT00211,G00907,,Julian,green,ALU,blue,pink,,,KLF grass,24.0,9.0,2020.0,24.Sep2020,10.00am,,Sennheiser MKE 600,,,,Marie,,2.081689563,2.850313402,distance,0,True
747,GT00211,G00908,,Julian,green,ALU,blue,pink,,,KLF grass,24.0,9.0,2020.0,24.Sep2020,10.00am,,Sennheiser MKE 600,,,,Marie,,4.058548753,4.847301587,distance,0,True
748,GT00211,G00909,,Julian,green,ALU,blue,pink,,,KLF grass,24.0,9.0,2020.0,24.Sep2020,10.00am,,Sennheiser MKE 600,,,,Marie,,7.056393852,7.675563055,distance,0,True
749,GT00212,G00910,,Murphy,black,ALU,,orange,black,,KLF grass,24.0,9.0,2020.0,24.Sep2020,10.00am,,Sennheiser MKE 600,,,,Marie,,0.642922744,1.704550809,distance,0,False
750,GT00215,G00913,,Lukka,green,yellow,,,ALU,,KLF grass,8.0,10.0,2020.0,8.Oct2020,5.45pm,,Sennheiser MKE 600,,,,Marie,,1.055449368,1.535063881,distance,0,False
751,GT00215,G00914,,Lukka,green,yellow,,,ALU,,KLF grass,8.0,10.0,2020.0,8.Oct2020,5.45pm,,Sennheiser MKE 600,,,,Marie,,2.656235828,3.125555556,distance,0,True
752,GT00215,G00915,,Lukka,green,yellow,,,ALU,,KLF grass,8.0,10.0,2020.0,8.Oct2020,5.45pm,,Sennheiser MKE 600,,,,Marie,,3.704712495,4.442869495,distance,0,True
753,GT00215,G00916,,Lukka,green,yellow,,,ALU,,KLF grass,8.0,10.0,2020.0,8.Oct2020,5.45pm,,Sennheiser MKE 600,,,,Marie,,5.013896609,5.779908591,distance,0,True
754,GT00215,G00917,,Lukka,green,yellow,,,ALU,,KLF grass,8.0,10.0,2020.0,8.Oct2020,5.45pm,,Sennheiser MKE 600,,,,Marie,,6.626575964,7.429501134,distance,0,True
755,GT00215,G00918,,Lukka,green,yellow,,,ALU,,KLF grass,8.0,10.0,2020.0,8.Oct2020,5.45pm,,Sennheiser MKE 600,,,,Marie,,7.869032178,8.661405896,distance,0,True
756,GT00215,G00919,,Lukka,green,yellow,,,ALU,,KLF grass,8.0,10.0,2020.0,8.Oct2020,5.45pm,,Sennheiser MKE 600,,,,Marie,,8.967709751,9.733968254,distance,0,True
757,GT00216,G00920,,Lukka,green,yellow,,,ALU,,KLF grass,8.0,10.0,2020.0,8.Oct2020,5.45pm,,Sennheiser MKE 600,,,,Marie,,0.129079589,1.229079589,distance,0,False
758,GT00217,G00921,,Rili,white,yellow,,red,ALU,red,KLF grass,14.0,10.0,2020.0,14.Oct2020,4.30pm,,Sennheiser MKE 600,,,,Marie,,2.640976733,3.80465785,distance,0,False
759,GT00218,G00922,,Baldrian,,,,blue,ALU,rwr,KLF grass,15.0,10.0,2020.0,15.Oct2020,8.30am,,Sennheiser MKE 600,,,,Marie,,0.324322507,1.229753302,distance,0,False
760,GT00219,G00923,,Baldrian,,,,blue,ALU,rwr,KLF grass,15.0,10.0,2020.0,15.Oct2020,8.30am,,Sennheiser MKE 600,,,,Marie,,0.068659043,0.927085741,distance,0,False
761,GT00220,G00924,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,0.247573696,0.911473923,distance,0,False
762,GT00220,G00925,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,1.645827664,2.317097506,distance,0,True
763,GT00220,G00926,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,3.413174603,4.057868481,distance,0,True
764,GT00220,G00927,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,4.762698413,5.404444444,distance,0,True
765,GT00220,G00928,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,6.099691098,6.916371882,distance,0,True
766,GT00220,G00929,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,7.47652426,8.510975057,distance,0,True
767,GT00220,G00930,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,9.205570555,9.952040816,distance,0,True
768,GT00220,G00931,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,10.422306837,11.239546485,distance,0,True
769,GT00220,G00932,,Leia,red,ALU,bwb,blue,green,,KLF grass,15.0,10.0,2020.0,15.Oct2020,4.45pm,,Sennheiser MKE 600,,,,Marie,,11.522086168,12.279002268,distance,0,True
770,GT00221,G00933,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,0.297037489,0.780586889,distance,0,False
771,GT00221,G00934,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,2.664142169,3.085732097,distance,0,True
772,GT00221,G00935,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,4.188979287,4.808383042,distance,0,True
773,GT00221,G00936,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,5.745552365,6.399495364,distance,0,True
774,GT00221,G00937,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,8.418639456,9.148571429,distance,0,True
775,GT00221,G00938,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,10.237029478,10.937059105,distance,0,True
776,GT00221,G00939,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,12.24533835,12.915399661,distance,0,True
777,GT00221,G00940,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,13.941970332,14.500354758,distance,0,True
778,GT00221,G00941,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,16.30227301,17.005722256,distance,0,True
779,GT00221,G00942,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,19.951156328,20.622368947,distance,0,True
780,GT00221,G00943,,Julian,green,ALU,blue,pink,,,KLF grass,20.0,10.0,2020.0,20.Oct2020,5.10pm,,Sennheiser MKE 600,,,,Marie,,22.2068472,22.833158804,distance,0,True
781,GT00222,G00944,,Jafar,black,Alu,white,red,,,KLF grass,22.0,4.0,2021.0,44308,9.50am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,52.475331845,52.697883601,contact,0,False
782,GT00222,G00945,,Jafar,black,Alu,white,red,,,KLF grass,22.0,4.0,2021.0,44308,9.50am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,57.182487663,57.381805745,contact,0,True
783,GT00222,G00946,,Jafar,black,Alu,white,red,,,KLF grass,22.0,4.0,2021.0,44308,9.50am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,87.095121772,87.294439854,contact,0,True
784,GT00222,G00947,,Jafar,black,Alu,white,red,,,KLF grass,22.0,4.0,2021.0,44308,9.50am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,90.699378128,90.874536442,contact,0,True
785,GT00223,G00948,,Sherlock,blue,,,light blue,Alu,orange,KLF grass,22.0,4.0,2021.0,44308,10.00am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,57.511011732,57.661348708,contact,0,False
786,GT00223,G00949,,Sherlock,blue,,,light blue,Alu,orange,KLF grass,22.0,4.0,2021.0,44308,10.00am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,61.586403813,61.672478926,contact,0,True
787,GT00223,G00950,,Sherlock,blue,,,light blue,Alu,orange,KLF grass,22.0,4.0,2021.0,44308,10.00am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,68.255532753,68.382483976,contact,0,True
788,GT00223,G00951,,Sherlock,blue,,,light blue,Alu,orange,KLF grass,22.0,4.0,2021.0,44308,10.00am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,70.836405465,70.980060797,contact,0,True
789,GT00223,G00952,,Sherlock,blue,,,light blue,Alu,orange,KLF grass,22.0,4.0,2021.0,44308,10.00am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,71.554682126,71.678292528,contact,0,True
790,GT00223,G00953,,Sherlock,blue,,,light blue,Alu,orange,KLF grass,22.0,4.0,2021.0,44308,10.00am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,79.279018458,79.412651325,contact,0,True
791,GT00223,G00954,,Sherlock,blue,,,light blue,Alu,orange,KLF grass,22.0,4.0,2021.0,44308,10.00am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,157.62619444,157.736441555,contact,0,True
792,GT00223,G00955,,Sherlock,blue,,,light blue,Alu,orange,KLF grass,22.0,4.0,2021.0,44308,10.00am,,Sennheiser MKE 600,random select out of several,normalize 0dB,,Veronika,,158.377879317,158.491467254,contact,0,True
793,GT00224,G00956,,Birne,blue,Alu,yellow,x,,,KLF,22.0,4.0,2021.0,44308,10.00am,,Sennheiser K6,x missing pink,normalize to 0db,,Eva,,38.407233605,38.683219955,departure,0,False
794,GT00224,G00957,,Birne,blue,Alu,yellow,x,,,KLF,22.0,4.0,2021.0,44308,10.00am,,Sennheiser K6,x missing pink,normalize to 0db,,Eva,,38.763401361,39.114875283,departure,0,True
795,GT00224,G00958,,Birne,blue,Alu,yellow,x,,,KLF,22.0,4.0,2021.0,44308,10.00am,,Sennheiser K6,x missing pink,normalize to 0db,,Eva,,39.181154968,39.537531129,departure,0,True
796,GT00225,G00959,,Baycox,sws,green,,blue,Alu,rwr,KLF,22.0,4.0,2021.0,44308,10.01am,,Sennheiser K6,random select out of several,normalize to 0db,,Eva,,202.261804045,202.427207009,contact,0,False
797,GT00225,G00960,,Baycox,sws,green,,blue,Alu,rwr,KLF,22.0,4.0,2021.0,44308,10.01am,,Sennheiser K6,random select out of several,normalize to 0db,,Eva,,202.824174121,202.934498632,contact,0,True
798,GT00225,G00961,,Baycox,sws,green,,blue,Alu,rwr,KLF,22.0,4.0,2021.0,44308,10.01am,,Sennheiser K6,random select out of several,normalize to 0db,,Eva,,198.823058307,198.986515353,contact,0,True
799,GT00225,G00962,,Baycox,sws,green,,blue,Alu,rwr,KLF,22.0,4.0,2021.0,44308,10.01am,,Sennheiser K6,random select out of several,normalize to 0db,,Eva,,201.899461953,202.0347032,contact,0,True
800,GT00225,G00963,,Baycox,sws,green,,blue,Alu,rwr,KLF,22.0,4.0,2021.0,44308,10.01am,,Sennheiser K6,random select out of several,normalize to 0db,,Eva,,203.884856277,204.026908234,contact,0,True
801,GT00225,G00964,,Baycox,sws,green,,blue,Alu,rwr,KLF,22.0,4.0,2021.0,44308,10.01am,,Sennheiser K6,random select out of several,normalize to 0db,,Eva,,213.55529202,213.679830722,contact,0,True
802,GT00225,G00965,,Baycox,sws,green,,blue,Alu,rwr,KLF,22.0,4.0,2021.0,44308,10.01am,,Sennheiser K6,random select out of several,normalize to 0db,,Eva,,224.71476852,224.849036808,contact,0,True
803,GT00225,G00966,,Baycox,sws,green,,blue,Alu,rwr,KLF,22.0,4.0,2021.0,44308,10.01am,,Sennheiser K6,random select out of several,normalize to 0db,,Eva,,238.580726348,238.738345642,contact,0,True
804,GT00226,G00967,,Jafar,black,Alu,white,red,,,KLF,23.0,4.0,2021.0,44309,9.22am,,Sennheiser MKE 600,random select out of several,normalize to 0db,,Veronika,,56.623246216,56.762903041,contact,0,False
805,GT00226,G00968,,Jafar,black,Alu,white,red,,,KLF,23.0,4.0,2021.0,44309,9.22am,,Sennheiser MKE 600,random select out of several,normalize to 0db,,Veronika,,57.013197092,57.123834317,contact,0,True
806,GT00226,G00969,,Jafar,black,Alu,white,red,,,KLF,23.0,4.0,2021.0,44309,9.22am,,Sennheiser MKE 600,random select out of several,normalize to 0db,,Veronika,,57.316952302,57.425775803,contact,0,True
807,GT00226,G00970,,Jafar,black,Alu,white,red,,,KLF,23.0,4.0,2021.0,44309,9.22am,,Sennheiser MKE 600,random select out of several,normalize to 0db,,Veronika,,50.053917793,50.168878324,contact,0,True
808,GT00226,G00971,,Jafar,black,Alu,white,red,,,KLF,23.0,4.0,2021.0,44309,9.22am,,Sennheiser MKE 600,random select out of several,normalize to 0db,,Veronika,,50.667936898,50.76559385,contact,0,True
809,GT00226,G00972,,Jafar,black,Alu,white,red,,,KLF,23.0,4.0,2021.0,44309,9.22am,,Sennheiser MKE 600,random select out of several,normalize to 0db,,Veronika,,97.50411667,97.63107742,contact,0,True
810,GT00226,G00973,,Bumblebee,black,Alu,yellow,yellow,,,KLF,23.0,4.0,2021.0,44309,9.22am,,Sennheiser MKE 600,background noise maybe too high,normalize to 0db,,Veronika,,98.741472952,98.850296452,contact,0,True
